Open,High,Low,Close,Adj_close,Volume,Date,Stock_Name
55.349998,57.139999,55.07,57.049999,50.227047,6513900.0,2018-02-23T00:00:00,COP
57.259998,57.540001,56.52,56.59,49.822067,5986300.0,2018-02-26T00:00:00,COP
56.5,57.619999,55.82,55.830002,49.152958,5378300.0,2018-02-27T00:00:00,COP
56.02,56.580002,54.299999,54.310001,47.814732,5889900.0,2018-02-28T00:00:00,COP
54.5,55.009998,53.52,53.880001,47.436169,5135400.0,2018-03-01T00:00:00,COP
53.540001,54.209999,52.779999,54.060001,47.594646,4574400.0,2018-03-02T00:00:00,COP
53.490002,54.23,53.310001,53.990002,47.533009,5266000.0,2018-03-05T00:00:00,COP
54.279999,54.389999,53.5,54.060001,47.594646,4931900.0,2018-03-06T00:00:00,COP
53.310001,54.459999,53.240002,54.07,47.603447,7245800.0,2018-03-07T00:00:00,COP
54.130001,54.380001,52.919998,53.57,47.163246,4726000.0,2018-03-08T00:00:00,COP
54.07,55.07,54.009998,55.060001,48.475048,5310000.0,2018-03-09T00:00:00,COP
55.009998,55.41,54.59,54.740002,48.193321,5074400.0,2018-03-12T00:00:00,COP
54.939999,55.209999,53.580002,53.959999,47.506592,5528100.0,2018-03-13T00:00:00,COP
54.34,54.73,53.869999,53.959999,47.506592,4101600.0,2018-03-14T00:00:00,COP
54.310001,54.509998,53.380001,54.029999,47.568226,4934600.0,2018-03-15T00:00:00,COP
54.110001,55.189999,53.639999,54.93,48.360592,13000800.0,2018-03-16T00:00:00,COP
54.759998,54.91,53.380001,53.57,47.163246,4822000.0,2018-03-19T00:00:00,COP
54.099998,55.470001,53.91,54.700001,48.1581,5140600.0,2018-03-20T00:00:00,COP
55.099998,57.59,55.040001,57.040001,50.218239,7720100.0,2018-03-21T00:00:00,COP
56.41,57.279999,56.049999,56.5,49.742817,11053200.0,2018-03-22T00:00:00,COP
57.040001,58.380001,56.970001,57.740002,50.83453,9442000.0,2018-03-23T00:00:00,COP
58.369999,59.099998,58.209999,59.080002,52.014263,8795700.0,2018-03-26T00:00:00,COP
59.150002,59.82,58.689999,59.139999,52.067089,9089600.0,2018-03-27T00:00:00,COP
59.16,59.740002,58.43,58.73,51.706123,13327600.0,2018-03-28T00:00:00,COP
58.740002,59.59,58.740002,59.290001,52.19915,8469200.0,2018-03-29T00:00:00,COP
59.27,59.299999,56.57,58.09,51.14267,7403800.0,2018-04-02T00:00:00,COP
58.540001,60.080002,57.860001,60.029999,52.850655,8257300.0,2018-04-03T00:00:00,COP
58.82,59.740002,58.450001,59.560001,52.436863,8174200.0,2018-04-04T00:00:00,COP
59.830002,61.169998,59.73,60.459999,53.229229,6822600.0,2018-04-05T00:00:00,COP
60.209999,60.650002,58.540001,59.259998,52.172745,8837500.0,2018-04-06T00:00:00,COP
59.860001,61.150002,59.509998,60.619999,53.370079,10832100.0,2018-04-09T00:00:00,COP
61.439999,63.0,61.380001,62.34,54.884388,11069900.0,2018-04-10T00:00:00,COP
62.299999,63.279999,61.599998,63.23,55.667946,10014100.0,2018-04-11T00:00:00,COP
63.290001,63.880001,62.84,63.240002,55.676746,10336200.0,2018-04-12T00:00:00,COP
63.950001,65.0,63.740002,64.900002,57.138218,9672900.0,2018-04-13T00:00:00,COP
64.970001,65.989998,64.379997,65.730003,57.868954,8534900.0,2018-04-16T00:00:00,COP
65.919998,66.910004,65.459999,66.510002,58.555676,8312600.0,2018-04-17T00:00:00,COP
67.0,67.300003,66.379997,66.419998,58.476421,11015600.0,2018-04-18T00:00:00,COP
65.889999,66.599998,65.550003,66.309998,58.379593,8366300.0,2018-04-19T00:00:00,COP
65.849998,66.110001,65.339996,65.790001,57.92178,7008400.0,2018-04-20T00:00:00,COP
65.580002,65.629997,64.470001,65.480003,57.648857,9209700.0,2018-04-23T00:00:00,COP
66.0,66.620003,64.849998,65.309998,57.49918,8731600.0,2018-04-24T00:00:00,COP
64.959999,65.559998,63.919998,65.059998,57.279091,9869100.0,2018-04-25T00:00:00,COP
65.75,67.129997,65.099998,66.970001,58.960659,10574600.0,2018-04-26T00:00:00,COP
66.43,66.760002,64.949997,64.949997,57.182243,6398800.0,2018-04-27T00:00:00,COP
64.879997,66.150002,64.760002,65.5,57.666462,6381300.0,2018-04-30T00:00:00,COP
65.050003,65.779999,64.550003,65.709999,57.851349,7433800.0,2018-05-01T00:00:00,COP
65.18,66.0,65.139999,65.449997,57.622437,6810000.0,2018-05-02T00:00:00,COP
64.900002,66.160004,64.32,65.989998,58.097862,7088800.0,2018-05-03T00:00:00,COP
66.0,67.089996,65.599998,66.860001,58.863827,6302200.0,2018-05-04T00:00:00,COP
67.269997,68.639999,66.690002,66.769997,58.784565,9121500.0,2018-05-07T00:00:00,COP
66.800003,67.739998,65.449997,67.739998,59.638573,8988400.0,2018-05-08T00:00:00,COP
68.610001,70.150002,68.5,68.699997,60.483768,9271200.0,2018-05-09T00:00:00,COP
69.459999,69.709999,68.650002,69.339996,61.047215,6512300.0,2018-05-10T00:00:00,COP
69.120003,69.889999,68.870003,69.440002,61.387554,6382200.0,2018-05-11T00:00:00,COP
69.5,70.209999,69.349998,69.589996,61.520168,8805200.0,2018-05-14T00:00:00,COP
69.550003,70.589996,69.239998,70.089996,61.9622,5962700.0,2018-05-15T00:00:00,COP
70.0,70.199997,69.099998,69.849998,61.750031,4363400.0,2018-05-16T00:00:00,COP
70.199997,71.0,70.089996,70.660004,62.466091,5592700.0,2018-05-17T00:00:00,COP
70.5,70.830002,69.529999,69.550003,61.484833,5094700.0,2018-05-18T00:00:00,COP
70.0,70.779999,69.57,70.660004,62.466091,5440000.0,2018-05-21T00:00:00,COP
70.769997,71.709999,69.940002,70.129997,61.997555,6079500.0,2018-05-22T00:00:00,COP
69.620003,69.870003,68.279999,69.120003,61.104687,6407500.0,2018-05-23T00:00:00,COP
68.0,68.82,67.410004,68.449997,60.512371,6404900.0,2018-05-24T00:00:00,COP
66.800003,66.860001,64.440002,65.470001,57.877945,8315800.0,2018-05-25T00:00:00,COP
64.800003,65.82,64.339996,65.709999,58.090096,6310100.0,2018-05-29T00:00:00,COP
66.339996,68.739998,66.169998,68.050003,60.15876,10273400.0,2018-05-30T00:00:00,COP
67.580002,68.339996,66.940002,67.389999,59.575283,8508800.0,2018-05-31T00:00:00,COP
67.760002,68.970001,67.339996,68.290001,60.370907,7116200.0,2018-06-01T00:00:00,COP
68.949997,69.400002,67.599998,67.900002,60.02615,5599200.0,2018-06-04T00:00:00,COP
67.720001,68.559998,67.519997,67.559998,59.725578,6333100.0,2018-06-05T00:00:00,COP
67.709999,68.419998,67.309998,67.879997,60.008476,6412200.0,2018-06-06T00:00:00,COP
68.5,69.68,68.260002,69.480003,61.422935,7693500.0,2018-06-07T00:00:00,COP
69.980003,70.370003,68.93,69.43,61.378727,6656100.0,2018-06-08T00:00:00,COP
69.959999,70.989998,69.519997,70.489998,62.315811,6237300.0,2018-06-11T00:00:00,COP
70.07,70.32,69.129997,69.43,61.378727,8329000.0,2018-06-12T00:00:00,COP
69.349998,69.93,68.669998,69.620003,61.546707,6741100.0,2018-06-13T00:00:00,COP
69.989998,70.019997,67.839996,68.129997,60.229469,5694600.0,2018-06-14T00:00:00,COP
67.449997,67.800003,65.209999,65.360001,57.780693,15982700.0,2018-06-15T00:00:00,COP
65.57,67.760002,65.389999,66.599998,58.876904,7680100.0,2018-06-18T00:00:00,COP
65.720001,67.040001,65.43,66.260002,58.576313,5211500.0,2018-06-19T00:00:00,COP
67.160004,67.629997,66.790001,67.470001,59.646011,6323400.0,2018-06-20T00:00:00,COP
66.860001,66.959999,64.790001,65.110001,57.559677,7439700.0,2018-06-21T00:00:00,COP
67.470001,68.410004,67.25,67.779999,59.920071,10945200.0,2018-06-22T00:00:00,COP
67.790001,68.129997,65.370003,66.139999,58.470234,5274300.0,2018-06-25T00:00:00,COP
66.410004,67.639999,66.169998,67.339996,59.53109,4956700.0,2018-06-26T00:00:00,COP
68.230003,69.519997,68.089996,68.739998,60.768742,7625000.0,2018-06-27T00:00:00,COP
69.300003,69.5,67.940002,68.410004,60.477016,3958100.0,2018-06-28T00:00:00,COP
68.940002,70.629997,68.709999,69.620003,61.546707,7132000.0,2018-06-29T00:00:00,COP
68.910004,69.330002,68.199997,68.589996,60.636143,4952800.0,2018-07-02T00:00:00,COP
69.360001,71.440002,69.360001,69.559998,61.493649,5338400.0,2018-07-03T00:00:00,COP
70.050003,70.57,68.639999,68.93,60.93671,5719800.0,2018-07-05T00:00:00,COP
68.690002,69.809998,68.470001,69.650002,61.573215,4429600.0,2018-07-06T00:00:00,COP
70.150002,71.0,69.879997,71.0,62.766659,5271400.0,2018-07-09T00:00:00,COP
71.489998,72.0,71.360001,71.739998,63.420856,5246400.0,2018-07-10T00:00:00,COP
70.919998,71.760002,69.43,70.050003,61.926826,5636400.0,2018-07-11T00:00:00,COP
70.860001,71.699997,70.410004,71.449997,63.164474,6386700.0,2018-07-12T00:00:00,COP
71.370003,72.57,71.349998,72.0,63.650692,6313300.0,2018-07-13T00:00:00,COP
70.879997,71.589996,69.540001,70.580002,62.395374,6216200.0,2018-07-16T00:00:00,COP
70.220001,70.690002,69.099998,70.279999,62.130146,5724000.0,2018-07-17T00:00:00,COP
69.480003,70.5,68.809998,70.349998,62.192028,5667700.0,2018-07-18T00:00:00,COP
70.129997,70.440002,69.489998,69.690002,61.608578,5959200.0,2018-07-19T00:00:00,COP
69.75,70.139999,69.690002,70.010002,62.145618,5617200.0,2018-07-20T00:00:00,COP
70.5,70.620003,69.889999,69.980003,62.11898,7936900.0,2018-07-23T00:00:00,COP
70.699997,71.550003,70.370003,70.849998,62.891266,4709100.0,2018-07-24T00:00:00,COP
70.919998,71.599998,70.489998,71.510002,63.477112,5148300.0,2018-07-25T00:00:00,COP
71.220001,71.940002,70.610001,71.800003,63.734535,7360100.0,2018-07-26T00:00:00,COP
71.480003,72.269997,71.190002,71.449997,63.423847,5587200.0,2018-07-27T00:00:00,COP
72.300003,72.940002,72.139999,72.269997,64.151741,4934100.0,2018-07-30T00:00:00,COP
72.540001,72.779999,71.879997,72.169998,64.062973,5422200.0,2018-07-31T00:00:00,COP
71.519997,72.050003,70.910004,71.809998,63.743416,5313200.0,2018-08-01T00:00:00,COP
71.360001,71.68,70.980003,71.559998,63.521492,4669400.0,2018-08-02T00:00:00,COP
71.25,71.480003,70.610001,71.290001,63.281837,4028500.0,2018-08-03T00:00:00,COP
71.440002,72.150002,71.07,71.730003,63.672398,7177600.0,2018-08-06T00:00:00,COP
72.550003,73.760002,72.389999,72.900002,64.710976,5631400.0,2018-08-07T00:00:00,COP
72.230003,72.540001,70.730003,71.389999,63.370586,5784400.0,2018-08-08T00:00:00,COP
72.199997,72.639999,71.519997,71.75,63.690155,5975600.0,2018-08-09T00:00:00,COP
71.599998,72.029999,71.239998,71.940002,63.858829,4855500.0,2018-08-10T00:00:00,COP
71.910004,72.519997,71.010002,71.07,63.086548,4322200.0,2018-08-13T00:00:00,COP
71.93,72.690002,71.709999,72.150002,64.045227,5223300.0,2018-08-14T00:00:00,COP
71.279999,71.370003,67.709999,67.82,60.201618,7944500.0,2018-08-15T00:00:00,COP
68.269997,69.660004,68.220001,69.410004,61.613022,5453000.0,2018-08-16T00:00:00,COP
69.870003,70.110001,69.32,69.769997,61.932575,4435200.0,2018-08-17T00:00:00,COP
69.68,71.07,69.68,70.519997,62.598316,4659000.0,2018-08-20T00:00:00,COP
71.040001,71.559998,70.790001,70.889999,62.926754,3717600.0,2018-08-21T00:00:00,COP
71.459999,72.510002,71.379997,72.0,63.912071,5019300.0,2018-08-22T00:00:00,COP
71.550003,72.110001,71.220001,72.050003,63.956459,3995500.0,2018-08-23T00:00:00,COP
72.739998,73.559998,72.339996,72.610001,64.453545,4934000.0,2018-08-24T00:00:00,COP
72.610001,73.18,72.610001,72.839996,64.657692,3389300.0,2018-08-27T00:00:00,COP
72.839996,73.089996,71.919998,72.050003,63.956459,4072200.0,2018-08-28T00:00:00,COP
72.769997,73.739998,72.480003,73.540001,65.279083,4887000.0,2018-08-29T00:00:00,COP
73.68,74.43,73.260002,73.559998,65.296837,5141200.0,2018-08-30T00:00:00,COP
73.080002,73.540001,72.970001,73.43,65.181427,4152300.0,2018-08-31T00:00:00,COP
73.93,74.139999,72.830002,73.110001,64.897385,3447600.0,2018-09-04T00:00:00,COP
72.839996,73.110001,72.040001,73.0,64.799736,5080200.0,2018-09-05T00:00:00,COP
72.169998,72.470001,70.510002,70.540001,62.616081,5443700.0,2018-09-06T00:00:00,COP
69.93,70.620003,69.419998,70.220001,62.332016,4370600.0,2018-09-07T00:00:00,COP
70.559998,71.650002,70.519997,71.150002,63.157562,5188600.0,2018-09-10T00:00:00,COP
70.989998,72.080002,70.599998,71.470001,63.441612,4172200.0,2018-09-11T00:00:00,COP
72.150002,72.529999,71.690002,71.970001,63.885437,6137200.0,2018-09-12T00:00:00,COP
71.989998,72.580002,71.120003,72.550003,64.400291,4038600.0,2018-09-13T00:00:00,COP
72.410004,73.93,72.410004,73.5,65.243576,4618500.0,2018-09-14T00:00:00,COP
73.709999,74.900002,73.620003,74.239998,65.900429,6010100.0,2018-09-17T00:00:00,COP
74.75,75.730003,74.629997,75.040001,66.610588,5989500.0,2018-09-18T00:00:00,COP
